imageURN, textURN
"urn:cite:ecod:einsiedeln121img.sbe_0121_020@0.3514,0.2341,0.5826,0.0743",
"urn:cite:ecod:einsiedeln121img.sbe_0121_020@0.3453,0.3106,0.3744,0.0488",
"urn:cite:ecod:einsiedeln121img.sbe_0121_020@0.2773,0.3608,0.5806,0.0668",
"urn:cite:ecod:einsiedeln121img.sbe_0121_020@0.3383,0.2453,0.6306,0.2423",
"urn:cite:ecod:einsiedeln121img.sbe_0121_020@0.2713,0.4884,0.6126,0.0608",
"urn:cite:ecod:einsiedeln121img.sbe_0121_020@0.3253,0.5469,0.5435,0.0623",
"urn:cite:ecod:einsiedeln121img.sbe_0121_020@0.3413,0.6144,0.4214,0.0533",
"urn:cite:ecod:einsiedeln121img.sbe_0121_020@0.2773,0.6602,0.6196,0.072",
"urn:cite:ecod:einsiedeln121img.sbe_0121_020@0.3313,0.7179,0.5455,0.075",
"urn:cite:ecod:einsiedeln121img.sbe_0121_020@0.3343,0.7944,0.5225,0.0593",
"urn:cite:ecod:einsiedeln121img.sbe_0121_021@0.1301,0.0608,0.6236,0.0735",Page 21
